STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
25,017,364102,2,1376,+42.428075,-071.444399
25,017,364102,3,968,+42.428150,-071.453000
25,017,364102,4,1342,+42.420155,-071.450321
25,017,365100,1,1673,+42.422364,-071.420321
25,017,365100,2,2234,+42.399175,-071.423912
25,017,365100,3,2454,+42.404844,-071.442322
25,017,365100,4,1557,+42.402717,-071.397478
25,017,365201,1,2153,+42.371164,-071.409147
25,017,365201,2,1364,+42.373301,-071.439502
25,017,365201,3,1059,+42.382457,-071.455108
25,017,365201,4,1373,+42.386251,-071.441679
25,017,365202,1,2544,+42.355397,-071.430863
25,017,365202,2,1188,+42.347223,-071.402084
25,017,365202,3,1335,+42.365770,-071.452848
25,017,366100,1,846,+42.320212,-071.348142
25,017,366100,2,1168,+42.325013,-071.357491
25,017,366100,3,859,+42.330845,-071.366893
25,017,366100,4,991,+42.330236,-071.376659
25,017,366100,5,1088,+42.321366,-071.371402
25,017,366201,1,2720,+42.389391,-071.356376
25,017,366201,2,1030,+42.374317,-071.345027
25,017,366202,1,2270,+42.348151,-071.362852
25,017,366202,2,1972,+42.336467,-071.352784
25,017,366202,3,999,+42.362557,-071.345560
25,017,367100,1,1563,+42.383706,-071.296688
25,017,367100,2,1106,+42.384765,-071.312547
25,017,367100,3,1416,+42.391076,-071.286284
25,017,367100,4,776,+42.368075,-071.305687
25,017,367200,1,1428,+42.355917,-071.276603
25,017,367200,2,921,+42.331169,-071.281061
25,017,367200,3,1574,+42.347727,-071.320459
25,017,367200,4,1573,+42.323791,-071.312878
25,017,367200,5,686,+42.352539,-071.305837
25,017,367200,6,808,+42.351398,-071.299222
25,017,368101,1,1268,+42.415582,-071.246304
25,017,368101,2,1397,+42.410692,-071.247207
25,017,368101,3,1116,+42.405521,-071.242520
25,017,368101,4,2001,+42.406698,-071.237968
25,017,368102,1,2860,+42.399534,-071.242321
25,017,368102,2,1858,+42.408173,-071.257224
25,017,368200,1,1727,+42.380577,-071.250091
25,017,368200,2,1730,+42.386717,-071.247636
25,017,368200,3,741,+42.388230,-071.270191
25,017,368300,1,1297,+42.380474,-071.240257
25,017,368300,2,1037,+42.378433,-071.244196
25,017,368300,3,954,+42.377010,-071.249612
25,017,368300,4,1221,+42.375374,-071.260236
25,017,368300,5,1254,+42.374535,-071.246326
25,017,368400,1,1253,+42.371844,-071.246585
25,017,368400,2,1464,+42.359397,-071.261939
25,017,368400,3,1458,+42.370692,-071.262336
25,017,368400,4,669,+42.372918,-071.252499
25,017,368400,5,2333,+42.366205,-071.258393
25,017,368400,6,1429,+42.366302,-071.252924
25,017,368500,1,899,+42.370328,-071.235431
25,017,368500,2,1049,+42.367235,-071.237869
25,017,368500,3,1471,+42.370139,-071.239503
25,017,368600,1,819,+42.364221,-071.230408
25,017,368600,2,698,+42.361730,-071.236447
25,017,368600,3,1106,+42.364407,-071.238705
25,017,368600,4,1914,+42.362968,-071.243212
25,017,368600,5,1319,+42.365120,-071.234530
25,017,368700,1,1321,+42.369444,-071.232190
25,017,368700,2,1363,+42.368141,-071.227190
25,017,368800,1,1343,+42.374427,-071.238757
25,017,368800,2,1452,+42.370518,-071.220419
25,017,368800,3,1200,+42.374578,-071.217311
25,017,368800,4,995,+42.374817,-071.225655
25,017,368800,5,1179,+42.375318,-071.231412
25,017,368901,1,507,+42.390328,-071.232395
25,017,368901,2,814,+42.404598,-071.220474
25,017,368901,3,1015,+42.397337,-071.219980
25,017,368901,4,592,+42.396419,-071.228376
25,017,368901,5,1985,+42.405009,-071.229029
25,017,368901,6,1060,+42.408793,-071.223283
25,017,368902,1,2093,+42.380133,-071.227378
25,017,368902,2,751,+42.377758,-071.235885
25,017,368902,3,847,+42.380730,-071.233888
25,017,369000,1,3300,+42.386681,-071.221165
25,017,369100,1,869,+42.376822,-071.208018
25,017,369100,2,1878,+42.390769,-071.204852
25,017,369100,3,1171,+42.378820,-071.213764
25,017,369100,4,1141,+42.381708,-071.202672
25,017,370101,1,1643,+42.381103,-071.193974
25,017,370101,2,940,+42.375448,-071.191356
25,017,370101,3,1712,+42.373612,-071.200161
25,017,370101,4,840,+42.375192,-071.196859
25,017,370101,5,1672,+42.378214,-071.196725
25,017,370103,1,1750,+42.370956,-071.188887
25,017,370103,2,1031,+42.368121,-071.183439
25,017,370103,3,763,+42.367231,-071.190080
25,017,370104,1,1851,+42.369834,-071.207518
25,017,370104,2,1883,+42.369346,-071.197650
25,017,370201,1,1197,+42.375446,-071.169500
25,017,370201,2,1370,+42.373683,-071.162155
25,017,370201,3,1231,+42.371223,-071.173359
25,017,370202,1,893,+42.371598,-071.180438
25,017,370202,2,987,+42.378731,-071.186437
25,017,370202,3,956,+42.374725,-071.186591
25,017,370202,4,1386,+42.377729,-071.180061
25,017,370301,1,641,+42.366717,-071.161807
25,017,370301,2,1260,+42.368667,-071.162619
25,017,370301,3,1058,+42.369920,-071.151282
25,017,370301,4,852,+42.374227,-071.155216
25,017,370301,5,720,+42.373457,-071.158970
25,017,370302,1,306,+42.361632,-071.158900
25,017,370302,2,1266,+42.365844,-071.151650
25,017,370401,1,1471,+42.367412,-071.168605
25,017,370401,2,2060,+42.365980,-071.175151
25,017,370402,1,616,+42.362229,-071.173184
25,017,370402,2,904,+42.363690,-071.178905
25,017,370403,1,744,+42.361787,-071.185700
25,017,370403,2,1326,+42.361939,-071.189558
25,017,373100,1,839,+42.356829,-071.176281
25,017,373100,2,1095,+42.353505,-071.178063
25,017,373100,3,955,+42.353988,-071.186110
25,017,373100,4,913,+42.356492,-071.192736
25,017,373100,5,1311,+42.358382,-071.186533
25,017,373200,1,1218,+42.361051,-071.196511
25,017,373200,2,869,+42.356492,-071.200803
25,017,373200,3,971,+42.361412,-071.205700
25,017,373200,4,1731,+42.361080,-071.199978
25,017,373300,1,892,+42.361505,-071.211938
25,017,373300,2,1240,+42.355298,-071.211400
25,017,373300,3,968,+42.353983,-071.205717
25,017,373400,1,2067,+42.348105,-071.199278
25,017,373400,2,1252,+42.349107,-071.205993
25,017,373500,1,1298,+42.338311,-071.186924
25,017,373500,2,2376,+42.346411,-071.189979
25,017,373500,3,2563,+42.343836,-071.177814
25,017,373600,1,1118,+42.328688,-071.169216
25,017,373600,2,3233,+42.334648,-071.172416
25,017,373600,3,1781,+42.334338,-071.182842
25,017,373700,1,807,+42.338297,-071.196390
25,017,373700,2,1207,+42.341614,-071.205510
25,017,373700,3,1093,+42.332964,-071.201829
25,017,373700,4,747,+42.336063,-071.205762
25,017,373800,1,1979,+42.323358,-071.190053
25,017,373800,2,1844,+42.323999,-071.182954
25,017,373800,3,1541,+42.322881,-071.197480
25,017,373800,4,702,+42.328642,-071.202062
25,017,373901,1,1848,+42.303856,-071.184135
25,017,373901,2,1280,+42.302526,-071.172204
25,017,373902,1,931,+42.319188,-071.175823
25,017,373902,2,1638,+42.311947,-071.191843
25,017,373902,3,1307,+42.313065,-071.178091
25,017,374000,1,1518,+42.314964,-071.199118
25,017,374000,2,1957,+42.303544,-071.200414
25,017,374000,3,1333,+42.293193,-071.185373
25,017,374100,1,2146,+42.311543,-071.211682
25,017,374100,2,1687,+42.315523,-071.219840
25,017,374100,3,1132,+42.311652,-071.221388
25,017,374200,1,1003,+42.322318,-071.204866
25,017,374200,2,1778,+42.324947,-071.211353
25,017,374200,3,1530,+42.321017,-071.220187
25,017,374300,1,1307,+42.326032,-071.224158
25,017,374300,2,1458,+42.324076,-071.240748
25,017,374300,3,1007,+42.327678,-071.239408
25,017,374400,1,1268,+42.346500,-071.216866
25,017,374400,2,913,+42.340592,-071.216916
25,017,374400,3,1035,+42.333350,-071.220863
25,017,374400,4,1670,+42.334562,-071.233880
25,017,374400,5,1069,+42.342539,-071.229550
25,017,374500,1,873,+42.345195,-071.233403
25,017,374500,2,1353,+42.363065,-071.219478
25,017,374500,3,846,+42.356206,-071.218977
25,017,374500,4,757,+42.351227,-071.217789
25,017,374500,5,757,+42.352932,-071.221761
25,017,374600,1,1628,+42.356749,-071.225818
25,017,374600,2,1260,+42.351451,-071.231948
25,017,374600,3,1373,+42.357632,-071.233985
25,017,374600,4,1024,+42.360724,-071.230565
25,017,374700,1,1871,+42.347307,-071.254110
25,017,374700,2,834,+42.348998,-071.241715
25,017,374700,3,1897,+42.353443,-071.242505
25,017,374800,1,1477,+42.343840,-071.243249
25,017,374800,2,2351,+42.339343,-071.247139
25,017,374800,3,1197,+42.329871,-071.259162
25,017,382100,1,1469,+42.316443,-071.332177
25,017,382100,2,934,+42.312969,-071.354489
25,017,382100,3,885,+42.308039,-071.337823
25,017,382100,4,863,+42.306021,-071.347913
25,017,382100,5,995,+42.306109,-071.356409
25,017,382200,1,1544,+42.293251,-071.332679
25,017,382200,2,1321,+42.292204,-071.352220
25,017,382200,3,1132,+42.289097,-071.343757
25,017,382200,4,1378,+42.298147,-071.342042
25,017,382300,1,827,+42.281916,-071.344496
25,017,382300,2,2586,+42.271873,-071.335550
25,017,382300,3,945,+42.256736,-071.324062
25,017,382300,4,1559,+42.280261,-071.321664
25,017,382400,1,1476,+42.279459,-071.350944
25,017,382400,2,1374,+42.273807,-071.370696
25,017,382400,3,1528,+42.267744,-071.351520
25,017,382400,4,962,+42.274539,-071.357292
25,017,382500,1,1360,+42.289461,-071.354446
25,017,382500,2,1687,+42.288046,-071.360269
25,017,382500,3,959,+42.308199,-071.364414
25,017,382500,4,1658,+42.300281,-071.377582
25,017,382601,1,1704,+42.277520,-071.382669
25,017,382601,2,691,+42.273895,-071.389142
25,017,382601,3,1011,+42.277405,-071.395297
25,017,382601,4,1388,+42.277844,-071.390887
25,017,382602,1,925,+42.286871,-071.387689
25,017,382602,2,1632,+42.290388,-071.380677
25,017,382602,3,1116,+42.287348,-071.396629
25,017,382602,4,1097,+42.296835,-071.387625
25,017,383101,1,2215,+42.271167,-071.408180
25,017,383101,2,1934,+42.270636,-071.415522
25,017,383102,1,2268,+42.273966,-071.400783
25,017,383102,2,2744,+42.276448,-071.399262
25,017,383200,1,1955,+42.269635,-071.419656
25,017,383200,2,1254,+42.264782,-071.424058
25,017,383200,3,1265,+42.271693,-071.425196
25,017,383200,4,2117,+42.271105,-071.436003
25,017,383300,1,1761,+42.283779,-071.422439
25,017,383300,2,1430,+42.283489,-071.439789
25,017,383401,1,1597,+42.279570,-071.414204
25,017,383401,2,902,+42.287379,-071.418029
25,017,383402,1,1893,+42.286733,-071.404027
25,017,383402,2,1906,+42.282790,-071.408353
25,017,383501,1,1985,+42.295018,-071.403828
25,017,383501,2,1575,+42.292684,-071.412311
25,017,383501,3,1114,+42.293694,-071.422669
25,017,383502,1,1181,+42.295502,-071.431744
25,017,383502,2,544,+42.295933,-071.444369
25,017,383502,3,2207,+42.298288,-071.437861
25,017,383600,1,1612,+42.306209,-071.404302
25,017,383600,2,722,+42.300589,-071.401321
25,017,383600,3,2142,+42.303513,-071.416718
25,017,383600,4,1865,+42.305045,-071.429797
25,017,383700,1,980,+42.319424,-071.386122
25,017,383700,2,576,+42.311627,-071.398399
25,017,383700,3,2662,+42.320503,-071.399147
25,017,383700,4,1090,+42.312676,-071.407741
25,017,383800,1,1984,+42.330662,-071.393286
25,017,383800,2,1106,+42.334744,-071.404943
25,017,383800,3,910,+42.333873,-071.413654
25,017,383800,4,1397,+42.326002,-071.410655
25,017,383800,5,959,+42.321467,-071.416759
25,017,383902,1,2653,+42.316395,-071.473860
25,017,383902,2,1342,+42.322628,-071.443734
25,017,383902,3,1471,+42.310961,-071.456169
25,017,383903,1,1307,+42.322584,-071.429818
25,017,383903,2,1358,+42.314235,-071.430885
25,017,383904,1,853,+42.339957,-071.420012
25,017,383904,2,798,+42.334182,-071.425547
25,017,383904,3,1427,+42.339085,-071.432804
25,017,383904,4,2143,+42.337463,-071.452268
25,017,384003,1,40,+42.293294,-071.490523
25,017,384003,2,937,+42.287764,-071.473524
25,017,384003,3,2782,+42.293589,-071.467508
25,017,384003,4,1940,+42.285327,-071.451467
25,017,384004,1,1459,+42.300284,-071.456092
25,017,385101,1,2869,+42.254843,-071.486329
25,017,385102,1,1522,+42.267248,-071.458401
25,017,385102,2,1387,+42.265796,-071.469786
25,017,385102,3,2063,+42.273439,-071.491623
25,017,385201,1,2837,+42.244038,-071.463976
25,017,385203,1,1326,+42.243324,-071.427094
25,017,385203,2,1811,+42.239638,-071.440390
25,017,385203,3,1660,+42.251095,-071.434119
25,017,385204,1,3357,+42.256652,-071.446834
25,017,386100,1,989,+42.247325,-071.361620
25,017,386100,2,1939,+42.220474,-071.374024
25,017,386100,3,1473,+42.242020,-071.395240
25,017,387100,1,991,+42.177823,-071.446295
25,017,387100,2,1894,+42.196678,-071.409769
25,017,387100,3,654,+42.208428,-071.409094
25,017,387100,4,840,+42.186671,-071.415944
25,017,387201,1,797,+42.202181,-071.426709
25,017,387201,2,1015,+42.221799,-071.444374
25,017,387201,3,1002,+42.198362,-071.437674
25,017,387201,4,2240,+42.223637,-071.434314
25,017,387201,5,1177,+42.226812,-071.421735
25,017,387202,1,1198,+42.194100,-071.454834
25,017,387202,2,1112,+42.182535,-071.482707
25,017,387202,3,2076,+42.196379,-071.462152
25,017,388100,1,2917,+42.486277,-071.502250
25,017,388100,2,1589,+42.479925,-071.533413
25,017,388100,3,1000,+42.495867,-071.537658
25,017,388200,1,1400,+42.598244,-071.641803
25,017,388200,2,3264,+42.535779,-071.650691
25,017,388200,3,1169,+42.555414,-071.635169
25,017,388200,4,1598,+42.566171,-071.655120
25,017,388300,1,1273,+42.646541,-071.319453
25,017,388300,2,2445,+42.650507,-071.316941
25,017,388300,3,2687,+42.651521,-071.320653
25,017,980000,1,0,+42.409915,-071.481880
25,019,950100,1,1029,+41.281865,-070.107222
25,019,950100,2,687,+41.282302,-070.098992
25,019,950201,1,1886,+41.268068,-070.094482
25,019,950201,2,1797,+41.270029,-070.109514
25,019,950202,1,1876,+41.262764,-070.109145
25,019,950202,2,1120,+41.256229,-070.119636
25,019,950307,1,524,+41.281056,-070.176512
25,019,950400,1,2045,+41.257472,-070.083224
25,019,950400,2,1526,+41.264363,-070.067057
25,019,950500,1,1140,+41.259003,-069.990638
25,019,950500,2,625,+41.291139,-070.040794
25,019,990000,0,0,+41.305531,-070.140110
25,021,400100,1,1248,+42.341934,-071.115768
25,021,400100,2,1071,+42.344472,-071.108315
25,021,400100,3,777,+42.342504,-071.111650
25,021,400100,4,649,+42.347631,-071.108510
25,021,400100,5,1803,+42.346920,-071.114347
25,021,400201,1,3047,+42.343899,-071.119033
25,021,400202,1,1774,+42.348707,-071.117550
25,021,400202,2,1851,+42.348141,-071.120587
25,021,400300,1,1055,+42.348993,-071.125169
25,021,400300,2,1571,+42.346260,-071.123905
25,021,400300,3,1684,+42.346703,-071.130002
25,021,400401,1,2414,+42.343197,-071.127239
25,021,400401,2,1476,+42.340624,-071.129626
25,021,400402,1,1188,+42.341128,-071.137102
25,021,400402,2,857,+42.342751,-071.133114
25,021,400500,1,1673,+42.336639,-071.134414
25,021,400500,2,1463,+42.337888,-071.131770
25,021,400500,3,836,+42.338890,-071.130919
25,021,400500,4,1586,+42.339481,-071.126243
25,021,400600,1,1588,+42.338237,-071.144153
25,021,400600,2,811,+42.331539,-071.139977
25,021,400600,3,1477,+42.336632,-071.142807
25,021,400600,4,1616,+42.334007,-071.135899
25,021,400700,1,1443,+42.335332,-071.123641
25,021,400700,2,1504,+42.331896,-071.122033
25,021,400700,3,1039,+42.332802,-071.127455
25,021,400800,1,1973,+42.338394,-071.118336
25,021,400800,2,1163,+42.338574,-071.113689
25,021,400800,3,1846,+42.340301,-071.121337
25,021,400800,4,1095,+42.337769,-071.123056
25,021,400900,1,1799,+42.330461,-071.116110
25,021,400900,2,631,+42.333754,-071.114461
25,021,400900,3,1924,+42.335237,-071.117274
25,021,401000,1,1057,+42.328633,-071.124520
25,021,401000,2,775,+42.328645,-071.119895
25,021,401000,3,1702,+42.325550,-071.121188
25,021,401100,1,2045,+42.320524,-071.133243
25,021,401100,2,1187,+42.326170,-071.154358
25,021,401100,3,1595,+42.329717,-071.147649
25,021,401201,1,2018,+42.299995,-071.156236
25,021,401201,2,1319,+42.302040,-071.147941
25,021,401201,3,788,+42.312715,-071.170432
25,021,401201,4,1066,+42.305686,-071.157444
25,021,401202,1,1707,+42.318475,-071.161513
25,021,402101,1,636,+42.270850,-071.176801
25,021,402101,2,1327,+42.268062,-071.181665
25,021,402101,3,1630,+42.261277,-071.175978
25,021,402102,1,1305,+42.248084,-071.148758
25,021,402102,2,791,+42.246452,-071.155036
25,021,402102,3,2306,+42.253649,-071.155954
25,021,402200,1,870,+42.239949,-071.149640
25,021,402200,2,1347,+42.230162,-071.142818
25,021,402300,1,851,+42.232674,-071.152491
25,021,402300,2,1471,+42.224266,-071.150303
25,021,402300,3,2196,+42.225300,-071.160047
25,021,402400,1,1018,+42.250259,-071.166594
25,021,402400,2,766,+42.244190,-071.164293
25,021,402400,3,916,+42.241516,-071.158397
25,021,402400,4,2075,+42.232835,-071.171408
25,021,402400,5,1566,+42.236767,-071.155847
25,021,402500,1,1452,+42.243007,-071.178280
25,021,402500,2,1209,+42.243288,-071.186434
25,021,402500,3,1632,+42.261257,-071.201262
25,021,403100,1,836,+42.287228,-071.215506
25,021,403100,2,1345,+42.282676,-071.210893
25,021,403100,3,847,+42.278734,-071.208898
25,021,403100,4,1086,+42.271557,-071.213753
25,021,403100,5,1244,+42.278605,-071.222652
25,021,403100,6,994,+42.283336,-071.220756
25,021,403100,7,1247,+42.273966,-071.206173
25,021,403100,8,0,+42.285482,-071.200801
25,021,403300,1,1036,+42.276517,-071.233328
25,021,403300,2,1280,+42.270662,-071.232587
25,021,403300,3,2115,+42.265942,-071.250260
25,021,403400,1,2604,+42.289031,-071.259524
25,021,403400,2,1349,+42.283552,-071.246217
25,021,403400,3,772,+42.278840,-071.250410
25,021,403400,4,1452,+42.275507,-071.242977
25,021,403400,5,784,+42.272045,-071.281120
25,021,403501,1,1858,+42.297757,-071.230997
25,021,403501,2,993,+42.301953,-071.215428
25,021,403502,1,1593,+42.308491,-071.233291
25,021,403502,2,2687,+42.300000,-071.241512
25,021,404100,1,2267,+42.312125,-071.249592
25,021,404100,2,1209,+42.320504,-071.254564
25,021,404100,3,980,+42.317164,-071.261969
25,021,404201,1,1054,+42.311345,-071.286964
25,021,404201,2,1043,+42.317855,-071.285004
25,021,404201,3,996,+42.320217,-071.271599
25,021,404201,4,851,+42.325768,-071.267893
25,021,404202,1,1555,+42.304566,-071.282187
25,021,404202,2,944,+42.308317,-071.266563
25,021,404202,3,1671,+42.297267,-071.265108
25,021,404202,4,870,+42.302903,-071.272696
25,021,404301,1,1528,+42.314202,-071.298569
25,021,404301,2,884,+42.308081,-071.307827
25,021,404301,3,1344,+42.314198,-071.310998
25,021,404301,4,1188,+42.311704,-071.323711
25,021,404301,5,869,+42.308215,-071.319364
25,021,404302,1,1943,+42.301538,-071.296783
25,021,404302,2,725,+42.303696,-071.305512
25,021,404302,3,1157,+42.301206,-071.314877
25,021,404400,1,1111,+42.296319,-071.286322
25,021,404400,2,1269,+42.283157,-071.293123
25,021,404400,3,762,+42.290498,-071.281197
25,021,404400,4,1967,+42.293223,-071.305971
25,021,404400,5,1363,+42.292047,-071.295054
25,021,405100,1,2360,+42.223394,-071.271135
25,021,405100,2,909,+42.236236,-071.258131
25,021,405100,3,791,+42.260936,-071.293499
25,021,405100,4,1863,+42.236296,-071.306749
25,021,406101,1,2695,+42.191106,-071.310655
25,021,406101,2,1799,+42.204746,-071.293725
25,021,406101,3,1587,+42.206355,-071.325330
25,021,406102,1,2135,+42.187569,-071.287743
25,021,406102,2,1277,+42.181756,-071.305075
25,021,406102,3,1116,+42.161977,-071.285784
25,021,406102,4,2190,+42.158236,-071.307437
25,021,407101,1,1413,+42.185650,-071.376537
25,021,407101,2,1742,+42.168546,-071.362835
25,021,407101,3,1264,+42.175244,-071.351607
25,021,407102,1,1867,+42.166911,-071.345841
25,021,407102,2,2174,+42.147750,-071.368789
25,021,408102,1,1138,+42.137715,-071.411078
25,021,408102,2,1743,+42.144051,-071.423808
25,021,408102,3,1037,+42.142280,-071.398337
25,021,408102,4,1014,+42.149789,-071.429948
25,021,408103,1,965,+42.139668,-071.460420
25,021,408103,2,2069,+42.155463,-071.456072
25,021,408104,1,1597,+42.151944,-071.403456
25,021,408104,2,1204,+42.164659,-071.431414
25,021,408104,3,2348,+42.167306,-071.411136
25,021,409101,1,2590,+42.138126,-071.321715
25,021,409101,2,942,+42.091163,-071.300171
25,021,409101,3,1484,+42.117691,-071.302634
25,021,409101,4,869,+42.115248,-071.314249
25,021,409102,1,2715,+42.123968,-071.352448
25,021,409102,2,3062,+42.102218,-071.339942
25,021,410100,1,1019,+42.063666,-071.256642
25,021,410100,2,803,+42.057664,-071.247394
25,021,410100,3,2031,+42.031978,-071.264772
25,021,410100,4,40,+42.088783,-071.274031
25,021,410100,5,2007,+42.075161,-071.261624
25,021,410100,6,913,+42.052154,-071.273556
25,021,410300,1,2031,+42.069689,-071.207577
25,021,410300,2,1373,+42.040872,-071.239544
25,021,410300,3,1543,+42.053817,-071.209252
25,021,410400,1,1437,+42.088481,-071.246662
25,021,410400,2,1025,+42.060740,-071.238729
25,021,410400,3,2280,+42.069127,-071.240863
25,021,410400,4,2116,+42.087357,-071.233457
25,021,411101,1,2067,+42.109265,-071.247924
25,021,411101,2,2598,+42.107392,-071.273055
25,021,411102,1,1574,+42.135693,-071.231898
25,021,411102,2,1794,+42.139410,-071.242257
25,021,411102,3,1302,+42.138553,-071.253282
25,021,411200,1,1717,+42.151936,-071.210324
25,021,411200,2,2902,+42.151181,-071.232926
25,021,411200,3,1861,+42.163352,-071.227232
25,021,411200,4,973,+42.158532,-071.217146
25,021,411301,1,3505,+42.175852,-071.258698
25,021,411301,2,1246,+42.169642,-071.234417
25,021,411301,3,1321,+42.158270,-071.249617
25,021,411302,1,0,+42.106310,-071.288521
25,021,411302,2,1206,+42.140815,-071.262510
25,021,411302,3,838,+42.145586,-071.278627
25,021,411302,4,1479,+42.127594,-071.281542
25,021,412100,1,1974,+42.213905,-071.222461
25,021,412100,2,1076,+42.213062,-071.225496
25,021,412100,3,2414,+42.204625,-071.235593
25,021,412100,4,1243,+42.195174,-071.237909
25,021,412200,1,1727,+42.228322,-071.223780
25,021,412200,2,2172,+42.235530,-071.217453
25,021,412300,1,1856,+42.209889,-071.158556
25,021,412300,2,1085,+42.213049,-071.171262
25,021,412300,3,825,+42.220274,-071.179856
25,021,412300,4,1894,+42.221884,-071.189492
25,021,413100,1,15,+42.210173,-071.178322
25,021,413100,2,878,+42.183057,-071.192788
25,021,413100,3,1301,+42.172599,-071.180048
25,021,413100,4,1194,+42.183716,-071.197956
25,021,413100,5,0,+42.188079,-071.169509
25,021,413100,6,1462,+42.180031,-071.180201
25,021,413100,7,1644,+42.189158,-071.190735
25,021,413201,1,1263,+42.208471,-071.189666
25,021,413201,2,1419,+42.196639,-071.195982
25,021,413201,3,2152,+42.197172,-071.190657
25,021,413202,1,2093,+42.203417,-071.201804
25,021,413300,1,2716,+42.201541,-071.210886
25,021,413300,2,1249,+42.192885,-071.213776
25,021,413300,3,1118,+42.187884,-071.227842
25,021,413401,1,940,+42.192618,-071.203364
25,021,413401,2,1430,+42.188493,-071.208307
25,021,413401,3,1184,+42.185258,-071.208999
25,021,413402,1,1435,+42.179511,-071.224199
25,021,413402,2,2231,+42.173982,-071.220789
25,021,413402,3,1235,+42.180113,-071.213092
25,021,413500,1,1650,+42.161071,-071.192952
25,021,413500,2,1413,+42.175619,-071.203375
25,021,413500,3,1589,+42.174636,-071.210179
25,021,414100,1,979,+42.110362,-071.202274
25,021,414100,2,717,+42.106004,-071.199076
25,021,414100,3,2245,+42.092872,-071.212345
25,021,414100,4,1547,+42.142660,-071.186314
25,021,414100,5,374,+42.133030,-071.201219
25,021,414200,1,911,+42.120295,-071.148297
25,021,414200,2,2865,+42.103638,-071.146941
25,021,414200,3,1326,+42.109763,-071.165832
25,021,414200,4,2447,+42.081222,-071.178094
25,021,414300,1,966,+42.120386,-071.176658
25,021,414300,2,1411,+42.114550,-071.183389
25,021,414300,3,1209,+42.128374,-071.171099
25,021,414300,4,1578,+42.131323,-071.161296
25,021,415101,1,1831,+42.165006,-071.143888
25,021,415101,2,1107,+42.157852,-071.164989
25,021,415101,3,1836,+42.175631,-071.151002
25,021,415103,1,1302,+42.157639,-071.148981
25,021,415103,2,2486,+42.152441,-071.136401
25,021,415103,3,961,+42.145518,-071.123024
25,021,415104,1,1940,+42.148188,-071.154860
25,021,415104,2,1370,+42.147025,-071.144908
25,021,415201,1,1407,+42.173794,-071.085153
25,021,415201,2,2613,+42.165659,-071.101066
25,021,415202,1,1740,+42.170422,-071.123792
25,021,415202,2,1523,+42.155120,-071.117117
25,021,415300,1,2845,+42.188598,-071.126058
25,021,415300,2,1409,+42.191983,-071.130577
25,021,416101,1,2162,+42.247514,-071.061038
25,021,416101,2,1965,+42.254221,-071.072115
25,021,416101,3,827,+42.229104,-071.069719
25,021,416101,4,1320,+42.240853,-071.082495
25,021,416102,1,3064,+42.232936,-071.113111
25,021,416102,2,941,+42.242451,-071.102886
25,021,416200,1,1132,+42.259746,-071.095314
25,021,416200,2,860,+42.257546,-071.090823
25,021,416200,3,1111,+42.255151,-071.083500
25,021,416200,4,721,+42.253118,-071.090095
25,021,416200,5,824,+42.248915,-071.098787
25,021,416200,6,974,+42.254746,-071.104049
25,021,416200,7,1291,+42.258790,-071.097882
25,021,416300,1,1561,+42.263932,-071.073927
25,021,416300,2,890,+42.260408,-071.090319
25,021,416300,3,862,+42.263180,-071.088711
25,021,416300,4,905,+42.266319,-071.080686
25,021,416300,5,787,+42.267244,-071.085446
25,021,416400,1,887,+42.254887,-071.043345
25,021,416400,2,1071,+42.255593,-071.054428
25,021,416400,3,1007,+42.258356,-071.048770
25,021,416400,4,890,+42.259598,-071.036246
25,021,416400,5,815,+42.266409,-071.042911
25,021,416400,6,1122,+42.263979,-071.053400
25,021,416400,7,662,+42.259673,-071.039295
25,021,417100,1,776,+42.264222,-071.020891
25,021,417100,2,860,+42.261071,-071.018811
25,021,417100,3,957,+42.261325,-071.024829
25,021,417100,4,1046,+42.256828,-071.027605
25,021,417100,5,830,+42.261635,-071.028980
25,021,417100,6,1541,+42.253756,-071.032766
25,021,417201,1,1002,+42.271114,-071.030956
25,021,417201,2,655,+42.268277,-071.032728
25,021,417201,3,1991,+42.270935,-071.037462
25,021,417201,4,808,+42.280959,-071.036342
25,021,417202,1,891,+42.268040,-071.024805
25,021,417202,2,944,+42.265439,-071.024585
25,021,417202,3,1069,+42.266029,-071.029535
25,021,417202,4,1155,+42.265209,-071.036611
25,021,417300,1,3660,+42.293063,-071.029739
25,021,417400,1,1209,+42.296403,-071.009335
25,021,417400,2,808,+42.294540,-071.015554
25,021,417400,3,639,+42.297153,-071.011430
25,021,417501,1,797,+42.285900,-071.025317
25,021,417501,2,1424,+42.282175,-071.021913
25,021,417501,3,1502,+42.278410,-071.019217
25,021,417501,4,1568,+42.274528,-071.020526
25,021,417502,1,1106,+42.274759,-071.025130
25,021,417502,2,1059,+42.278554,-071.026518
25,021,417502,3,917,+42.281365,-071.031026
25,021,417502,4,1634,+42.282986,-071.027446
25,021,417601,1,773,+42.275777,-071.011348
25,021,417601,2,1884,+42.273125,-071.013143
25,021,417601,3,1232,+42.270917,-071.017458
25,021,417601,4,1360,+42.269435,-071.020635
25,021,417602,1,1358,+42.269880,-071.006339
25,021,417602,2,1884,+42.268016,-071.012052
25,021,417602,3,2160,+42.261909,-071.014472
25,021,417702,1,734,+42.263395,-070.991045
25,021,417702,2,1054,+42.258234,-070.989561
